sound_map,pc_1based,midi_program_0based,drum_set_name,midi_note,manual_region,gm_core_35_81,raw_label,resolved_name,inherited_from_pc1,no_sound,exc_group,two_voice,rnd,left_marker,source_manual_page,source_status
SC-8820,17,16,POWER,113,extended_0_21_95_127,False,<-,Dance Snare 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,114,extended_0_21_95_127,False,<-,Disco Snare,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,115,extended_0_21_95_127,False,<-,Electric Snare 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,116,extended_0_21_95_127,False,<-,Electric Snare,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,117,extended_0_21_95_127,False,<-,Electric Snare 3,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,118,extended_0_21_95_127,False,<-,TR-707 Snare 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,119,extended_0_21_95_127,False,<-,TR-808 Snare 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,120,extended_0_21_95_127,False,<-,TR-808 Snare 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,121,extended_0_21_95_127,False,<-,TR-909 Snare 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,122,extended_0_21_95_127,False,<-,TR-909 Snare 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,123,extended_0_21_95_127,False,<-,Rap Snare,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,124,extended_0_21_95_127,False,<-,Jungle Snare 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,125,extended_0_21_95_127,False,<-,House Snare 1,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,126,extended_0_21_95_127,False,<-,House Snare,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,17,16,POWER,127,extended_0_21_95_127,False,<-,House Snare 2,True,False,,False,False,False,73,VERIFIED_FROM_OFFICIAL_MANUAL_VISUAL_QC
SC-8820,26,25,TR-808,0,extended_0_21_95_127,False,Electric Kick 2,Electric Kick 2,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,1,extended_0_21_95_127,False,Electric Kick 1 *,Electric Kick 1,False,False,,True,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,2,extended_0_21_95_127,False,CR-78 Kick 1,CR-78 Kick 1,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,3,extended_0_21_95_127,False,CR-78 Kick 2,CR-78 Kick 2,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,4,extended_0_21_95_127,False,TR-606 Kick1,TR-606 Kick1,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,5,extended_0_21_95_127,False,TR-707 Kick 1,TR-707 Kick 1,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,6,extended_0_21_95_127,False,TR-808 Kick,TR-808 Kick,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,7,extended_0_21_95_127,False,TR-808 Kick,TR-808 Kick,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,8,extended_0_21_95_127,False,TR-808 Kick 2,TR-808 Kick 2,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,9,extended_0_21_95_127,False,TR-909 Kick,TR-909 Kick,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,10,extended_0_21_95_127,False,Dance Kick,Dance Kick,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,11,extended_0_21_95_127,False,Hip-Hop Kick 2,Hip-Hop Kick 2,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,12,extended_0_21_95_127,False,TR-909 Kick 1 *,TR-909 Kick 1,False,False,,True,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,13,extended_0_21_95_127,False,Hip-Hop Kick 3,Hip-Hop Kick 3,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,14,extended_0_21_95_127,False,Jungle Kick 1,Jungle Kick 1,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,15,extended_0_21_95_127,False,Techno Kick 1,Techno Kick 1,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,16,extended_0_21_95_127,False,Bounce Kick,Bounce Kick,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,17,extended_0_21_95_127,False,←,Voice One,True,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,18,extended_0_21_95_127,False,←,Voice Two,True,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,19,extended_0_21_95_127,False,←,Voice Three,True,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,20,extended_0_21_95_127,False,---,,False,True,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,21,extended_0_21_95_127,False,---,,False,True,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,22,main_22_94,False,←,MC-500 Beep 1,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,23,main_22_94,False,←,MC-500 Beep 2,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,24,main_22_94,False,←,Concert SD,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,25,main_22_94,False,←,Snare Roll,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,26,main_22_94,False,←,Finger Snap 2,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,27,main_22_94,False,←,High Q,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,28,main_22_94,False,←,Slap,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,29,main_22_94,False,Scratch Push 2 [EXC7],Scratch Push 2,False,False,7,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,30,main_22_94,False,Scratch Pull 2 [EXC7],Scratch Pull 2,False,False,7,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,31,main_22_94,False,←,Sticks,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,32,main_22_94,False,←,Square Click,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,33,main_22_94,False,←,Metronome Click,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,34,main_22_94,False,←,Metronome Bell,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,35,main_22_94,True,TR-808 Kick 2,TR-808 Kick 2,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,36,main_22_94,True,TR-808 Kick 1,TR-808 Kick 1,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,37,main_22_94,True,TR-808 Rim Shot,TR-808 Rim Shot,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,38,main_22_94,True,TR-808 Snare 1,TR-808 Snare 1,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,39,main_22_94,True,Hand Clap,Hand Clap,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,40,main_22_94,True,TR-808 Snare 2,TR-808 Snare 2,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,41,main_22_94,True,TR-808 Low Tom 2 *,TR-808 Low Tom 2,False,False,,True,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,42,main_22_94,True,TR-808 Closed Hi-Hat 2 [EXC1],TR-808 Closed Hi-Hat 2,False,False,1,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,43,main_22_94,True,TR-808 Low Tom 1 *,TR-808 Low Tom 1,False,False,,True,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,44,main_22_94,True,TR-808 Closed Hi-Hat [EXC1],TR-808 Closed Hi-Hat,False,False,1,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,45,main_22_94,True,TR-808 Mid Tom 2 *,TR-808 Mid Tom 2,False,False,,True,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,46,main_22_94,True,TR-808 Open Hi-Hat [EXC1],TR-808 Open Hi-Hat,False,False,1,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,47,main_22_94,True,TR-808 Mid Tom 1 *,TR-808 Mid Tom 1,False,False,,True,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,48,main_22_94,True,TR-808 High Tom 2 *,TR-808 High Tom 2,False,False,,True,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,49,main_22_94,True,TR-808 Crash Cymbal,TR-808 Crash Cymbal,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,50,main_22_94,True,TR-808 High Tom 1 *,TR-808 High Tom 1,False,False,,True,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,51,main_22_94,True,TR-606 Ride Cymbal,TR-606 Ride Cymbal,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,52,main_22_94,True,←,Chinese Cymbal,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,53,main_22_94,True,←,Ride Bell,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,54,main_22_94,True,CR-78 Tambourine,CR-78 Tambourine,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,55,main_22_94,True,←,Splash Cymbal,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,56,main_22_94,True,TR-808 Cowbell,TR-808 Cowbell,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,57,main_22_94,True,TR-909 Crash Cymbal,TR-909 Crash Cymbal,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,58,main_22_94,True,←,Vibra-slap,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,59,main_22_94,True,Ride Cymbal 2,Ride Cymbal 2,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,60,main_22_94,True,CR-78 High Bongo,CR-78 High Bongo,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,61,main_22_94,True,CR-78 Low Bongo,CR-78 Low Bongo,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,62,main_22_94,True,TR-808 High Conga,TR-808 High Conga,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,63,main_22_94,True,TR-808 Mute Conga,TR-808 Mute Conga,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,64,main_22_94,True,TR-808 Low Conga,TR-808 Low Conga,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,65,main_22_94,True,←,High Timbale,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,66,main_22_94,True,←,Low Timbale,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,67,main_22_94,True,←,High Agogo,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,68,main_22_94,True,←,Low Agogo,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,69,main_22_94,True,←,Cabasa,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,70,main_22_94,True,TR-808 Maracas,TR-808 Maracas,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,71,main_22_94,True,←,Short High Whistle,True,False,2,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,72,main_22_94,True,←,Long Low Whistle,True,False,2,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,73,main_22_94,True,←,Short Guiro,True,False,3,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,74,main_22_94,True,CR-78 Guiro [EXC3],CR-78 Guiro,False,False,3,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,75,main_22_94,True,TR-808 Claves,TR-808 Claves,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,76,main_22_94,True,←,High Wood Block,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,77,main_22_94,True,←,Low Wood Block,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,78,main_22_94,True,High Hoo [EXC4],High Hoo,False,False,4,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,79,main_22_94,True,Low Hoo [EXC4],Low Hoo,False,False,4,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,80,main_22_94,True,Electric Mute Triangle,Electric Mute Triangle,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,81,main_22_94,True,Electric Open Triangle,Electric Open Triangle,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,82,main_22_94,False,TR-626 Shaker,TR-626 Shaker,False,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,83,main_22_94,False,←,Jingle Bell,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,84,main_22_94,False,←,Bell Tree,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,85,main_22_94,False,←,Castanets,True,False,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,86,main_22_94,False,←,Mute Surdo,True,False,6,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,87,main_22_94,False,←,Open Surdo,True,False,6,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,88,main_22_94,False,Small Club 1 *,Small Club 1,False,False,,True,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,89,main_22_94,False,---,,False,True,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,90,main_22_94,False,---,,False,True,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,91,main_22_94,False,---,,False,True,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,92,main_22_94,False,---,,False,True,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,93,main_22_94,False,---,,False,True,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,94,main_22_94,False,---,,False,True,,False,False,False,67,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,95,extended_0_21_95_127,False,---,,False,True,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,96,extended_0_21_95_127,False,---,,False,True,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,97,extended_0_21_95_127,False,Techno Hit,Techno Hit,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,98,extended_0_21_95_127,False,Philly Hit *,Philly Hit,False,False,,True,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,99,extended_0_21_95_127,False,Impact Hit *,Impact Hit,False,False,,True,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,100,extended_0_21_95_127,False,Lo-Fi Rave *,Lo-Fi Rave,False,False,,True,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,101,extended_0_21_95_127,False,Bam Hit,Bam Hit,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,102,extended_0_21_95_127,False,Bim Hit,Bim Hit,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,103,extended_0_21_95_127,False,Tape Rewind,Tape Rewind,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,104,extended_0_21_95_127,False,Phonograph Noise,Phonograph Noise,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,105,extended_0_21_95_127,False,Power Snare 1,Power Snare 1,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,106,extended_0_21_95_127,False,Dance Snare 1,Dance Snare 1,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,107,extended_0_21_95_127,False,Dance Snare 2,Dance Snare 2,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,108,extended_0_21_95_127,False,Disco Snare,Disco Snare,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,109,extended_0_21_95_127,False,Electric Snare 2,Electric Snare 2,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,110,extended_0_21_95_127,False,Electric Snare,Electric Snare,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,111,extended_0_21_95_127,False,Electric Snare 3 *,Electric Snare 3,False,False,,True,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,112,extended_0_21_95_127,False,TR-606 Snare 2,TR-606 Snare 2,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,113,extended_0_21_95_127,False,TR-707 Snare 1,TR-707 Snare 1,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,114,extended_0_21_95_127,False,TR-808 Snare 2,TR-808 Snare 2,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,115,extended_0_21_95_127,False,TR-808 Snare 1 *,TR-808 Snare 1,False,False,,True,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,116,extended_0_21_95_127,False,TR-808 Snare 2,TR-808 Snare 2,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,117,extended_0_21_95_127,False,TR-909 Snare 1,TR-909 Snare 1,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,118,extended_0_21_95_127,False,TR-909 Snare 2 *,TR-909 Snare 2,False,False,,True,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
SC-8820,26,25,TR-808,119,extended_0_21_95_127,False,TR-909 Snare 1,TR-909 Snare 1,False,False,,False,False,False,74,VERIFIED_FROM_OFFICIAL_MANUAL_TEXT_AND_USER_COLUMN_IMAGES
